contingent,units,beds,baths,sqft,rent,list_price,address,zip,urls,listings,lats,longs,year_built,street_address,city_state,list_date,original_price,propertyType,propertyType2
No,3.0,,0.0,5500.0,0.0,250000,"W5222 County Kk, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/W5222-County-Kk,91229867,42.5973,-89.61777,1900.0,W5222 County Kk,"Monroe, WI",2020-05-08,250000,8,128
No,,,0.0,,0.0,29900,"0 Hyland Circle, Monticello, WI",53570,https://www.homesnap.com/WI/Monticello/0-Hyland-Circle,90884838,42.688909,-89.607614,,0 Hyland Circle,"Monticello, WI",2020-04-24,29900,8,32
No,,,0.0,,0.0,160000,"L3 Hwy 78, York, WI",53516,https://www.homesnap.com/WI/York/L3-Hwy-78,90569332,42.84393,-89.820665,,L3 Hwy 78,"York, WI",2020-04-09,160000,8,32
Yes,,3.0,3.0,3200.0,0.0,639000,"N7409 Jeremiason Lane, Blanchardville, WI",53516,https://www.homesnap.com/WI/Blanchardville/N7409-Jeremiason-Lane,90460308,42.774502,-89.79731,2010.0,N7409 Jeremiason Lane,"Blanchardville, WI",2020-03-31,850000,1,1
No,2.0,,0.0,4269.0,0.0,120000,"114 N Water Street, Albany, WI",53502,https://www.homesnap.com/WI/Albany/114-N-Water-Street,89908407,42.708126,-89.43785,1930.0,114 N Water Street,"Albany, WI",2020-03-16,144900,8,128
Yes,,4.0,1.5,3400.0,0.0,317500,"412 S Mechanic Street, Albany, WI",53502,https://www.homesnap.com/WI/Albany/412-S-Mechanic-Street,89401834,42.703115,-89.433825,1888.0,412 S Mechanic Street,"Albany, WI",2020-03-11,324900,1,1
Yes,2.0,6.0,5.0,3588.0,3100.0,485000,"506 2nd Street, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/506-2nd-Street,89592547,42.815324,-89.634913,2015.0,506 2nd Street,"New Glarus, WI",2020-03-10,495000,1,16
Yes,,4.0,2.0,2500.0,0.0,1595000,"N9536 Hay Hollow Road, Blanchardville, WI",53516,https://www.homesnap.com/WI/Blanchardville/N9536-Hay-Hollow-Road,89100496,42.851815,-89.786344,1904.0,N9536 Hay Hollow Road,"Blanchardville, WI",2020-03-05,1650000,1,1
No,,,0.0,,0.0,300000,"Lot 2 1st Center Avenue, Brodhead, WI",53520,https://www.homesnap.com/WI/Brodhead/Lot-2-1st-Center-Avenue,89189640,42.617244,-89.376822,,Lot 2 1st Center Avenue,"Brodhead, WI",2020-03-05,300000,8,32
No,,,0.0,,0.0,90000,"L3 E 3rd Avenue, Brodhead, WI",53520,https://www.homesnap.com/WI/Brodhead/L3-E-3rd-Avenue,89189201,42.617252,-89.374358,,L3 E 3rd Avenue,"Brodhead, WI",2020-03-05,90000,8,32
No,,,0.0,,0.0,152000,"39.71 Ac Lot 2 County Highway E, Brodhead, WI",53520,https://www.homesnap.com/WI/Brodhead/3971-Ac-Lot-2-County-Highway-E,89134727,42.631809,-89.376883,,39.71 Ac Lot 2 County Highway E,"Brodhead, WI",2020-03-05,200000,8,32
Yes,,,0.0,,0.0,1295000,"306.5 Ac Hay Hollow Road, York, WI",53516,https://www.homesnap.com/WI/York/3065-Ac-Hay-Hollow-Road,89076470,42.833682,-89.788072,,306.5 Ac Hay Hollow Road,"York, WI",2020-03-03,1350000,8,32
No,1.0,,0.0,13932.0,0.0,550000,"708 23rd Street, Brodhead, WI",53520,https://www.homesnap.com/WI/Brodhead/708-23rd-Street,88712200,42.607741,-89.375,1995.0,708 23rd Street,"Brodhead, WI",2020-02-17,550000,8,128
Yes,,4.0,1.0,1414.0,0.0,1326900,"N3189 County Highway N, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/N3189-County-Highway-N,88150172,42.619822,-89.663575,,N3189 County Highway N,"Monroe, WI",2020-01-20,1326900,1,1
No,,,0.0,,0.0,72500,"L39 Valle Tell Circle, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L39-Valle-Tell-Circle,86770011,42.812073,-89.626836,,L39 Valle Tell Circle,"New Glarus, WI",2020-01-17,72500,8,32
No,,,0.0,,0.0,75900,"L8 Valle Tell Circle, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L8-Valle-Tell-Circle,86770013,42.812073,-89.626836,,L8 Valle Tell Circle,"New Glarus, WI",2020-01-17,75900,8,32
No,,,0.0,,0.0,89900,"L40 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L40-Valle-Tell-Drive,86771461,42.8172,-89.641,,L40 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
No,,,0.0,,0.0,69900,"L6 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L6-Valle-Tell-Drive,86770010,42.8172,-89.641,,L6 Valle Tell Drive,"New Glarus, WI",2020-01-17,69900,8,32
No,,,0.0,,0.0,89900,"L2 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L2-Valle-Tell-Drive,86770837,42.8172,-89.641,,L2 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
No,,,0.0,,0.0,79900,"L18 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L18-Valle-Tell-Drive,86770015,42.8172,-89.641,,L18 Valle Tell Drive,"New Glarus, WI",2020-01-17,79900,8,32
No,,,0.0,,0.0,89900,"L5 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L5-Valle-Tell-Drive,86770839,42.8172,-89.641,,L5 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
No,,,0.0,,0.0,120000,"L1 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L1-Valle-Tell-Drive,86771462,42.8172,-89.641,,L1 Valle Tell Drive,"New Glarus, WI",2020-01-17,120000,8,32
No,,,0.0,,0.0,85900,"L17 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L17-Valle-Tell-Drive,86770835,42.8172,-89.641,,L17 Valle Tell Drive,"New Glarus, WI",2020-01-17,85900,8,32
No,,,0.0,,0.0,89900,"L26 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L26-Valle-Tell-Drive,86770842,42.8172,-89.641,,L26 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
No,,,0.0,,0.0,89900,"L24 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L24-Valle-Tell-Drive,86770840,42.8172,-89.641,,L24 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
No,,,0.0,,0.0,79900,"L9 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L9-Valle-Tell-Drive,86770014,42.8172,-89.641,,L9 Valle Tell Drive,"New Glarus, WI",2020-01-17,79900,8,32
No,,,0.0,,0.0,89900,"L41 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L41-Valle-Tell-Drive,86770836,42.8172,-89.641,,L41 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
No,,,0.0,,0.0,89900,"L4 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L4-Valle-Tell-Drive,86770838,42.8172,-89.641,,L4 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
No,,,0.0,,0.0,89900,"L25 Valle Tell Drive, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L25-Valle-Tell-Drive,86770841,42.8172,-89.641,,L25 Valle Tell Drive,"New Glarus, WI",2020-01-17,89900,8,32
Yes,,4.0,2.5,2563.0,0.0,245000,"N3438 Aebly Road, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/N3438-Aebly-Road,86156605,42.63009,-89.640889,1959.0,N3438 Aebly Road,"Monroe, WI",2020-01-13,239000,1,1
No,,,0.0,,0.0,84500,"L1 Blue Vista Lane, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L1-Blue-Vista-Lane,84369061,42.8361,-89.66339,,L1 Blue Vista Lane,"New Glarus, WI",2019-11-12,84500,8,32
No,,,0.0,,0.0,699900,"404 W 8th Street, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/404-W-8th-Street,84299681,42.603069,-89.661988,,404 W 8th Street,"Monroe, WI",2019-11-11,699900,8,32
No,,,0.0,,0.0,72000,"L3 County Highway H, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/L3-County-Highway-H,83392722,42.787208,-89.680718,,L3 County Highway H,"New Glarus, WI",2019-10-25,75000,8,32
No,,,0.0,,0.0,18500,"L7 View Point Drive, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L7-View-Point-Drive,83273704,42.6038,-89.6407,,L7 View Point Drive,"Monroe, WI",2019-10-21,15000,8,32
No,,,0.0,,0.0,17000,"L11 View Point Drive, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L11-View-Point-Drive,83273963,42.6038,-89.6407,,L11 View Point Drive,"Monroe, WI",2019-10-21,15000,8,32
No,,,0.0,,0.0,15000,"L12 View Point Drive, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L12-View-Point-Drive,83273964,42.6038,-89.6407,,L12 View Point Drive,"Monroe, WI",2019-10-21,15000,8,32
No,,,0.0,,0.0,15000,"L15 View Point Drive, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L15-View-Point-Drive,83273965,42.6038,-89.6407,,L15 View Point Drive,"Monroe, WI",2019-10-21,15000,8,32
No,,,0.0,,0.0,15000,"L18 View Point Drive, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L18-View-Point-Drive,83274377,42.6038,-89.6407,,L18 View Point Drive,"Monroe, WI",2019-10-21,15000,8,32
No,,,0.0,,0.0,15000,"L17 Sunset Hills Lane, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L17-Sunset-Hills-Lane/listing/83274380,83274380,42.6038,-89.6407,,L17 Sunset Hills Lane,"Monroe, WI",2019-10-21,15000,8,32
No,,,0.0,,0.0,16500,"L21 Sunset Hills Lane, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L21-Sunset-Hills-Lane,83274645,42.6038,-89.6407,,L21 Sunset Hills Lane,"Monroe, WI",2019-10-21,15000,8,32
No,,,0.0,,0.0,20000,"L22 View Point Drive, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L22-View-Point-Drive,83409555,42.6038,-89.6407,,L22 View Point Drive,"Monroe, WI",2019-10-21,15000,8,32
Yes,,5.0,1.0,1807.0,0.0,74900,"622 16th Avenue, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/622-16th-Avenue,83213744,42.605669,-89.639486,1880.0,622 16th Avenue,"Monroe, WI",2019-10-16,115000,1,1
Yes,,,0.0,,0.0,349900,"48 Acres Balls Mill Road, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/48-Acres-Balls-Mill-Road,82951163,42.594921,-89.545558,,48 Acres Balls Mill Road,"Monroe, WI",2019-10-01,300000,8,32
No,,,0.0,,0.0,200000,"37.99 Ac County Highway H, New Glarus, WI",53574,https://www.homesnap.com/WI/New-Glarus/3799-Ac-County-Highway-H,82606050,42.787224,-89.683743,,37.99 Ac County Highway H,"New Glarus, WI",2019-09-18,200000,8,32
No,,,0.0,,0.0,1649400,"[Address Not Provided], Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/8247-Acres,82496094,42.594616,-89.567313,,[Address Not Provided],"Monroe, WI",2019-09-16,1649400,8,32
No,,,0.0,,0.0,48900,"L67 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L67-Blarney-Stone-Drive,81416684,42.730035,-89.374554,,L67 Blarney Stone Drive,"Albany, WI",2019-08-05,41000,8,32
No,,,0.0,,0.0,25000,"CSM1 4th Street, Brodhead, WI",53520,https://www.homesnap.com/WI/Brodhead/CSM1-4th-Street,76633793,42.6119,-89.366,,CSM1 4th Street,"Brodhead, WI",2019-03-27,23000,8,32
No,,,0.0,,0.0,28000,"L6 E 10th Avenue, Spring Valley, WI",53520,https://www.homesnap.com/WI/Spring-Valley/L6-E-10th-Avenue,76634803,42.6119,-89.366,,L6 E 10th Avenue,"Spring Valley, WI",2019-03-26,28000,8,32
No,,,0.0,,0.0,379900,"38.44 Ac Union Road, Juda, WI",53550,https://www.homesnap.com/WI/Juda/3844-Ac-Union-Road,74548232,42.515365,-89.47943,,38.44 Ac Union Road,"Juda, WI",2019-01-16,379900,8,32
No,,,0.0,,0.0,19500,"L19 View Point Drive, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L19-View-Point-Drive,65075823,42.633957,-89.635508,,L19 View Point Drive,"Monroe, WI",2018-06-11,22000,8,32
No,,,0.0,,0.0,29000,"L13 Lightning Ridge Road, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L13-Lightning-Ridge-Road,59603608,42.667457,-89.692253,,L13 Lightning Ridge Road,"Monroe, WI",2018-02-13,29000,8,32
No,,,0.0,,0.0,35000,"L19 Lightning Ridge Road, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L19-Lightning-Ridge-Road,59604013,42.667457,-89.692253,,L19 Lightning Ridge Road,"Monroe, WI",2018-02-13,35000,8,32
No,,,0.0,,0.0,39000,"L7 Lightning Ridge Road, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L7-Lightning-Ridge-Road,59604014,42.667457,-89.692253,,L7 Lightning Ridge Road,"Monroe, WI",2018-02-13,39000,8,32
No,,,0.0,,0.0,29000,"L1 Lightning Ridge Road, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L1-Lightning-Ridge-Road,59604011,42.667457,-89.692253,,L1 Lightning Ridge Road,"Monroe, WI",2018-02-13,29000,8,32
No,,,0.0,,0.0,29000,"L2 Lightning Ridge Road, Monroe, WI",53566,https://www.homesnap.com/WI/Monroe/L2-Lightning-Ridge-Road,59604017,42.667457,-89.692253,,L2 Lightning Ridge Road,"Monroe, WI",2018-02-13,29000,8,32
No,,,0.0,,0.0,47900,"L73 Boots Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L73-Boots-Drive,53300235,42.728129,-89.372674,,L73 Boots Drive,"Albany, WI",2017-04-14,47900,8,32
No,,,0.0,,0.0,34900,"L20 Psalms Way, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L20-Psalms-Way,53305024,42.737109,-89.381344,,L20 Psalms Way,"Albany, WI",2017-03-21,24900,8,32
No,,,0.0,,0.0,34900,"L19 Psalms Way, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L19-Psalms-Way,53305027,42.737109,-89.381344,,L19 Psalms Way,"Albany, WI",2017-03-21,34900,8,32
No,,,0.0,,0.0,34900,"L18 Psalms Way, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L18-Psalms-Way,53305028,42.737109,-89.381344,,L18 Psalms Way,"Albany, WI",2017-03-21,34900,8,32
No,,,0.0,,0.0,34900,"L17 Psalms Way, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L17-Psalms-Way,53305029,42.737109,-89.381344,,L17 Psalms Way,"Albany, WI",2017-03-21,34900,8,32
No,,,0.0,,0.0,39900,"L40 Peebles Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L40-Peebles-Road,53305904,42.70518,-89.39248,,L40 Peebles Road,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,46900,"L45 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L45-Blarney-Stone-Drive,53305920,42.731255,-89.374591,,L45 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,44900,"L47 Ryan Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L47-Ryan-Road,53305921,42.737063,-89.44086,,L47 Ryan Road,"Albany, WI",2017-03-17,44900,8,32
No,,,0.0,,0.0,48900,"L48 Ryan Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L48-Ryan-Road,53305922,42.737063,-89.44086,,L48 Ryan Road,"Albany, WI",2017-03-17,48900,8,32
No,,,0.0,,0.0,48900,"L70 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L70-Blarney-Stone-Drive,53305923,42.731255,-89.374591,,L70 Blarney Stone Drive,"Albany, WI",2017-03-17,48900,8,32
No,,,0.0,,0.0,46900,"L72 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L72-Blarney-Stone-Drive,53305925,42.731255,-89.374591,,L72 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L53 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L53-Blarney-Stone-Drive,53305926,42.731255,-89.374591,,L53 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,34900,"L41 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L41-Blarney-Stone-Drive,53305916,42.731255,-89.374591,,L41 Blarney Stone Drive,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,46900,"L42 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L42-Blarney-Stone-Drive,53305917,42.731255,-89.374591,,L42 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L43 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L43-Blarney-Stone-Drive,53305918,42.731255,-89.374591,,L43 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L44 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L44-Blarney-Stone-Drive,53305919,42.731255,-89.374591,,L44 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L55 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L55-Blarney-Stone-Drive,53305927,42.731255,-89.374591,,L55 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L56 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L56-Blarney-Stone-Drive,53305928,42.731255,-89.374591,,L56 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L57 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L57-Blarney-Stone-Drive,53305929,42.731255,-89.374591,,L57 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L58 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L58-Blarney-Stone-Drive,53305930,42.731255,-89.374591,,L58 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L59 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L59-Blarney-Stone-Drive,53305931,42.731255,-89.374591,,L59 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,46900,"L54 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L54-Blarney-Stone-Drive,53305932,42.731255,-89.374591,,L54 Blarney Stone Drive,"Albany, WI",2017-03-17,46900,8,32
No,,,0.0,,0.0,39900,"L69 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L69-Bud-Lane,53305905,42.715373,-89.397874,,L69 Bud Lane,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,34900,"L19 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L19-Shannon-Road,53305907,42.712495,-89.396774,,L19 Shannon Road,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,34900,"L31 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L31-Shannon-Road,53305908,42.712495,-89.396774,,L31 Shannon Road,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,34900,"L32 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L32-Bud-Lane,53305909,42.715373,-89.397874,,L32 Bud Lane,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,34900,"L36 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L36-Bud-Lane,53305910,42.715373,-89.397874,,L36 Bud Lane,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,34900,"L37 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L37-Bud-Lane,53305911,42.715373,-89.397874,,L37 Bud Lane,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,34900,"L61 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L61-Shannon-Road,53305912,42.712495,-89.396774,,L61 Shannon Road,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,34900,"L62 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L62-Shannon-Road,53305913,42.712495,-89.396774,,L62 Shannon Road,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,39900,"L63 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L63-Blarney-Stone-Drive,53305914,42.731255,-89.374591,,L63 Blarney Stone Drive,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,39900,"L40 Blarney Stone Drive, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L40-Blarney-Stone-Drive,53305915,42.731255,-89.374591,,L40 Blarney Stone Drive,"Albany, WI",2017-03-17,39900,8,32
Yes,,,0.0,,0.0,44900,"L22 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L22-Bud-Lane,53305894,42.715373,-89.397874,,L22 Bud Lane,"Albany, WI",2017-03-17,44900,8,32
No,,,0.0,,0.0,44900,"L24 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L24-Bud-Lane,53305896,42.715373,-89.397874,,L24 Bud Lane,"Albany, WI",2017-03-17,44900,8,32
No,,,0.0,,0.0,39900,"L20 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L20-Shannon-Road,53305898,42.712495,-89.396774,,L20 Shannon Road,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,39900,"L21 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L21-Shannon-Road,53305899,42.712495,-89.396774,,L21 Shannon Road,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,39900,"L27 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L27-Shannon-Road,53305900,42.712495,-89.396774,,L27 Shannon Road,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,39900,"L28 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L28-Shannon-Road,53305901,42.712495,-89.396774,,L28 Shannon Road,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,39900,"L29 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L29-Shannon-Road,53305902,42.712495,-89.396774,,L29 Shannon Road,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,39900,"L39 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L39-Bud-Lane,53305903,42.715373,-89.397874,,L39 Bud Lane,"Albany, WI",2017-03-17,39900,8,32
No,,,0.0,,0.0,30000,"L59 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L59-Shannon-Road,53305885,42.712495,-89.396774,,L59 Shannon Road,"Albany, WI",2017-03-17,30000,8,32
No,,,0.0,,0.0,30000,"L60 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L60-Shannon-Road,53305886,42.712495,-89.396774,,L60 Shannon Road,"Albany, WI",2017-03-17,30000,8,32
No,,,0.0,,0.0,30000,"L17 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L17-Shannon-Road,53305887,42.712495,-89.396774,,L17 Shannon Road,"Albany, WI",2017-03-17,30000,8,32
No,,,0.0,,0.0,30000,"L18 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L18-Shannon-Road,53305888,42.712495,-89.396774,,L18 Shannon Road,"Albany, WI",2017-03-17,30000,8,32
No,,,0.0,,0.0,36900,"L30 Shannon Road, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L30-Shannon-Road,53305889,42.712495,-89.396774,,L30 Shannon Road,"Albany, WI",2017-03-17,36900,8,32
No,,,0.0,,0.0,48500,"L43 Francis Circle, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L43-Francis-Circle,53305890,42.713796,-89.395339,,L43 Francis Circle,"Albany, WI",2017-03-17,48500,8,32
No,,,0.0,,0.0,42900,"L33 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L33-Bud-Lane,53305892,42.715373,-89.397874,,L33 Bud Lane,"Albany, WI",2017-03-17,42900,8,32
No,,,0.0,,0.0,42900,"L34 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L34-Bud-Lane,53305893,42.715373,-89.397874,,L34 Bud Lane,"Albany, WI",2017-03-17,42900,8,32
No,,,0.0,,0.0,34900,"L66 Bud Lane, Albany, WI",53502,https://www.homesnap.com/WI/Albany/L66-Bud-Lane,53305935,42.715373,-89.397874,,L66 Bud Lane,"Albany, WI",2017-03-17,34900,8,32
No,,,0.0,,0.0,24900,"L24 Oak Hill Circle, Brodhead, WI",53520,https://www.homesnap.com/WI/Brodhead/L24-Oak-Hill-Circle,53350942,42.65229,-89.42538,,L24 Oak Hill Circle,"Brodhead, WI",2016-07-07,18000,8,32
No,,,0.0,,0.0,24900,"L25 Oak Hill Circle, Brodhead, WI",53520,https://www.homesnap.com/WI/Brodhead/L25-Oak-Hill-Circle,53350944,42.65229,-89.42538,,L25 Oak Hill Circle,"Brodhead, WI",2016-07-07,18000,8,32
No,,,0.0,,0.0,39900,"L2 County Road N, Washington, WI",53570,https://www.homesnap.com/WI/Washington/L2-County-Road-N,53281570,42.726295,-89.661454,,L2 County Road N,"Washington, WI",2016-06-22,44900,8,32
No,,,0.0,,0.0,1834000,"156 Ac State Line Road, Orangeville, IL",61060,https://www.homesnap.com/IL/Orangeville/156-Ac-State-Line-Road,53472139,42.503921,-89.649269,,156 Ac State Line Road,"Orangeville, IL",2014-10-16,1884000,8,32
No,,,0.0,,0.0,37000,"Lot 23 Pine Tree Road, Jordan, WI",53566,https://www.homesnap.com/WI/Jordan/Lot-23-Pine-Tree-Road,53526486,42.603667,-89.780043,,Lot 23 Pine Tree Road,"Jordan, WI",2014-03-01,36000,8,32
No,,,0.0,,0.0,65000,"Lot 17 Pine Tree Road, Jordan, WI",53566,https://www.homesnap.com/WI/Jordan/Lot-17-Pine-Tree-Road,53526487,42.603667,-89.780043,,Lot 17 Pine Tree Road,"Jordan, WI",2014-03-01,63000,8,32
