contingent,units,beds,baths,sqft,rent,list_price,address,zip,urls,listings,lats,longs,year_built,street_address,city_state,list_date,original_price,propertyType,propertyType2
No,,,0.0,,0.0,54900,"L111 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L111-Ford-Drive,89852076,43.011902,-89.886542,,L111 Ford Drive,"Barneveld, WI",2020-03-18,51500,8,32
No,,,0.0,,0.0,54900,"L106 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L106-Ford-Drive,89852070,43.011902,-89.886542,,L106 Ford Drive,"Barneveld, WI",2020-03-18,49900,8,32
No,,,0.0,,0.0,54900,"L110 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L110-Ford-Drive,89852074,43.011902,-89.886542,,L110 Ford Drive,"Barneveld, WI",2020-03-18,51500,8,32
No,,,0.0,,0.0,54900,"L109 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L109-Ford-Drive,89852073,43.011902,-89.886542,,L109 Ford Drive,"Barneveld, WI",2020-03-18,51500,8,32
No,,,0.0,,0.0,54900,"L107 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L107-Ford-Drive,89852071,43.011902,-89.886542,,L107 Ford Drive,"Barneveld, WI",2020-03-18,49900,8,32
No,,,0.0,,0.0,57900,"L112 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L112-Ford-Drive,89852462,43.011902,-89.886542,,L112 Ford Drive,"Barneveld, WI",2020-03-18,54900,8,32
No,,,0.0,,0.0,80000,"L130 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L130-Ford-Drive,89852467,43.011902,-89.886542,,L130 Ford Drive,"Barneveld, WI",2020-03-18,70000,8,32
No,,,0.0,,0.0,85900,"L119 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L119-Ford-Drive,89852465,43.011902,-89.886542,,L119 Ford Drive,"Barneveld, WI",2020-03-18,80000,8,32
No,,,0.0,,0.0,85900,"L118 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L118-Ford-Drive,89852464,43.011902,-89.886542,,L118 Ford Drive,"Barneveld, WI",2020-03-18,80000,8,32
No,,,0.0,,0.0,69900,"L136 Kent Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L136-Kent-Drive,89852960,43.013428,-89.885441,,L136 Kent Drive,"Barneveld, WI",2020-03-18,64900,8,32
No,,,0.0,,0.0,64900,"L131 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L131-Ford-Drive,89852956,43.011902,-89.886542,,L131 Ford Drive,"Barneveld, WI",2020-03-18,59900,8,32
No,,,0.0,,0.0,65900,"L135 Kent Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L135-Kent-Drive,89852959,43.013428,-89.885441,,L135 Kent Drive,"Barneveld, WI",2020-03-18,62900,8,32
No,,,0.0,,0.0,64900,"L133 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L133-Ford-Drive,89852958,43.011902,-89.886542,,L133 Ford Drive,"Barneveld, WI",2020-03-18,60900,8,32
No,,,0.0,,0.0,56600,"L132 Ford Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L132-Ford-Drive,89852957,43.011902,-89.886542,,L132 Ford Drive,"Barneveld, WI",2020-03-18,52500,8,32
No,,,0.0,,0.0,64900,"L134 Kent Drive, Barneveld, WI",53507,https://www.homesnap.com/WI/Barneveld/L134-Kent-Drive,89853871,43.013428,-89.885441,,L134 Kent Drive,"Barneveld, WI",2020-03-18,60900,8,32
No,1.0,,0.0,7400.0,0.0,275000,"105 N Union Street, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/105-N-Union-Street,89068098,42.960269,-90.129127,1993.0,105 N Union Street,"Dodgeville, WI",2020-03-04,400000,8,128
No,2.0,,0.0,,0.0,799000,"215 High Street, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/215-High-Street,89002752,42.860381,-90.180177,1870.0,215 High Street,"Mineral Point, WI",2020-03-02,799000,8,128
No,,,0.0,,0.0,35000,"313 Prairie Hills Drive, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/313-Prairie-Hills-Drive,89064896,42.962488,-90.151704,,313 Prairie Hills Drive,"Dodgeville, WI",2020-02-29,35000,8,32
No,,,0.0,,0.0,39000,"402 Prairie Hills Drive, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/402-Prairie-Hills-Drive,89065315,42.963031,-90.152417,,402 Prairie Hills Drive,"Dodgeville, WI",2020-02-29,39000,8,32
No,,,0.0,,0.0,35000,"309 Prairie Hills Drive, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/309-Prairie-Hills-Drive,89064897,42.962211,-90.151689,,309 Prairie Hills Drive,"Dodgeville, WI",2020-02-29,35000,8,32
No,,3.0,2.5,2230.0,0.0,616400,"L1 County Road T, Brigham, WI",53507,https://www.homesnap.com/WI/Brigham/L1-County-Road-T,88931468,43.001736,-89.925279,2020.0,L1 County Road T,"Brigham, WI",2020-02-27,616400,1,1
Yes,,4.0,2.5,2854.0,0.0,299000,"511 Front Street, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/511-Front-Street,88778704,42.858488,-90.183556,1906.0,511 Front Street,"Mineral Point, WI",2020-02-20,320000,1,1
No,1.0,,0.0,,0.0,125000,"243 Spring Street, Highland, WI",53543,https://www.homesnap.com/WI/Highland/243-Spring-Street,88613802,43.043827,-90.374222,1999.0,243 Spring Street,"Highland, WI",2020-02-17,125000,8,128
No,,,0.0,,0.0,629900,"89 Ac County Road z, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/89-Ac-County-Road-z,87681818,42.99959,-90.097689,,89 Ac County Road z,"Dodgeville, WI",2020-01-22,629900,8,32
No,,,0.0,,0.0,149900,"L1 Fox Road, Sauk City, WI",53583,https://www.homesnap.com/WI/Sauk-City/L1-Fox-Road,85277008,43.207815,-89.886447,,L1 Fox Road,"Sauk City, WI",2019-12-09,149900,8,32
No,,,0.0,,0.0,149900,"L2 Fox Road, Sauk City, WI",53583,https://www.homesnap.com/WI/Sauk-City/L2-Fox-Road,85277545,43.207815,-89.886447,,L2 Fox Road,"Sauk City, WI",2019-12-09,149900,8,32
No,,,0.0,,0.0,299800,"L1 and L2 Fox Road, Sauk City, WI",53583,https://www.homesnap.com/WI/Sauk-City/L1-and-L2-Fox-Road,85277756,43.207815,-89.886447,,L1 and L2 Fox Road,"Sauk City, WI",2019-12-09,284900,8,32
No,5.0,,0.0,,0.0,1399000,"8637 Linley Road, Arena, WI",53503,https://www.homesnap.com/WI/Arena/8637-Linley-Road,85199741,43.15303,-89.86013,,8637 Linley Road,"Arena, WI",2019-12-06,1600000,8,128
No,,,0.0,,0.0,280000,"40 Ac County Road z, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/40-Ac-County-Road-z,84646578,42.997787,-90.101847,,40 Ac County Road z,"Dodgeville, WI",2019-11-23,298000,8,32
No,1.0,,0.0,8800.0,0.0,375000,"105 W Division Street, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/105-W-Division-Street,84552406,42.959806,-90.131062,1972.0,105 W Division Street,"Dodgeville, WI",2019-11-20,375000,8,128
No,,,0.0,,0.0,198900,"L1 & L2 Sommerset Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L1-L2-Sommerset-Road,83581049,43.186164,-90.036307,,L1 & L2 Sommerset Road,"Spring Green, WI",2019-11-02,198900,8,32
No,,,0.0,,0.0,35000,"L72 & L73 Evergreen Way, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L72-L73-Evergreen-Way,83459300,43.182753,-90.076058,,L72 & L73 Evergreen Way,"Spring Green, WI",2019-10-30,39900,8,32
No,,,0.0,,0.0,35000,"L67,68,70 Evergreen Way, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L676870-Evergreen-Way,83457515,43.182986,-90.076857,,"L67,68,70 Evergreen Way","Spring Green, WI",2019-10-30,29900,8,32
No,3.0,,0.0,,0.0,239900,"252 High Street, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/252-High-Street,83215476,42.860075,-90.18139,1850.0,252 High Street,"Mineral Point, WI",2019-10-15,249900,8,128
No,,3.0,2.5,4238.0,0.0,599000,"4368 Park Ridge Road, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/4368-Park-Ridge-Road,83130317,43.013749,-90.141091,2006.0,4368 Park Ridge Road,"Dodgeville, WI",2019-10-14,699000,1,1
No,,,0.0,,0.0,809600,"101 Ac Barreltown Road, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/101-Ac-Barreltown-Road,82191965,42.882487,-90.16997,,101 Ac Barreltown Road,"Mineral Point, WI",2019-09-07,809600,8,32
No,,,0.0,,0.0,109000,"L1 County Road T, Brigham, WI",53507,https://www.homesnap.com/WI/Brigham/L1-County-Road-T/listing/82234701,82234701,43.001736,-89.925279,,L1 County Road T,"Brigham, WI",2019-09-06,97000,8,32
No,,,0.0,,0.0,520000,"104 Ac Sunny Ridge Road, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/104-Ac-Sunny-Ridge-Road,81601259,42.91725,-89.997982,,104 Ac Sunny Ridge Road,"Dodgeville, WI",2019-08-09,520000,8,32
No,4.0,,0.0,,0.0,315000,"242 High Street, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/242-High-Street,81560002,42.86018,-90.180925,1900.0,242 High Street,"Mineral Point, WI",2019-08-08,315000,8,128
Yes,,,0.0,,0.0,89000,"2200 S Clay Hill Road, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/2200-S-Clay-Hill-Road,81283207,42.920968,-89.987808,,2200 S Clay Hill Road,"Dodgeville, WI",2019-07-28,79000,8,32
No,,,0.0,,0.0,75000,"12 Ac County Road S, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/12-Ac-County-Road-S,80753284,42.815076,-90.084783,,12 Ac County Road S,"Mineral Point, WI",2019-07-09,75000,8,32
No,3.0,,0.0,,0.0,275000,"101 W Leffler Street, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/101-W-Leffler-Street,80366083,42.974196,-90.133084,1920.0,101 W Leffler Street,"Dodgeville, WI",2019-07-01,275000,8,128
No,,,0.0,,0.0,185000,"35 Ac Weidenfeller Road, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/35-Ac-Weidenfeller-Road,79657217,42.895717,-90.148906,,35 Ac Weidenfeller Road,"Mineral Point, WI",2019-06-11,185000,8,32
No,1.0,,0.0,2600.0,0.0,99900,"251 High Street, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/251-High-Street,79714608,42.860542,-90.181016,1900.0,251 High Street,"Mineral Point, WI",2019-06-11,99900,8,128
No,,,0.0,,0.0,12500,".64 Ac County Line Road, Lone Rock, WI",53556,https://www.homesnap.com/WI/Lone-Rock/64-Ac-County-Line-Road,78944511,43.186761,-90.192541,,.64 Ac County Line Road,"Lone Rock, WI",2019-05-15,16500,8,32
Yes,,3.0,1.0,1248.0,0.0,62500,"206 William Street, Avoca, WI",53506,https://www.homesnap.com/WI/Avoca/206-William-Street,76680480,43.179611,-90.327841,1973.0,206 William Street,"Avoca, WI",2019-03-29,64900,8,64
No,1.0,,0.0,6000.0,0.0,799000,"674 County Road O, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/674-County-Road-O,72596644,42.847742,-90.19564,1960.0,674 County Road O,"Mineral Point, WI",2018-10-31,799000,8,128
No,,,0.0,,0.0,449000,"45 Ac. Broad Street, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/45-Ac-Broad-Street,72587521,42.830631,-90.156833,,45 Ac. Broad Street,"Mineral Point, WI",2018-10-31,449000,8,32
No,,,0.0,,0.0,525000,"41 Ac County Road O, Mineral Point, WI",53565,https://www.homesnap.com/WI/Mineral-Point/41-Ac-County-Road-O,72597405,42.816374,-90.040069,,41 Ac County Road O,"Mineral Point, WI",2018-10-31,525000,8,32
No,,,0.0,,0.0,169000,"L12 Rainbow Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L12-Rainbow-Road,71998772,43.17932,-90.06381,,L12 Rainbow Road,"Spring Green, WI",2018-10-23,169000,8,32
No,,,0.0,,0.0,79500,"L14 Rainbow Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L14-Rainbow-Road,72000375,43.17932,-90.06381,,L14 Rainbow Road,"Spring Green, WI",2018-10-23,79500,8,32
No,,,0.0,,0.0,169000,"L9 Sunrise Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L9-Sunrise-Drive,71998261,43.181665,-90.060642,,L9 Sunrise Drive,"Spring Green, WI",2018-10-23,169000,8,32
No,,,0.0,,0.0,69500,"L16 Sunrise Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L16-Sunrise-Drive,72002426,43.181665,-90.060642,,L16 Sunrise Drive,"Spring Green, WI",2018-10-23,69500,8,32
No,,,0.0,,0.0,165900,"L10 Sunrise Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L10-Sunrise-Drive,71998771,43.181665,-90.060642,,L10 Sunrise Drive,"Spring Green, WI",2018-10-23,165900,8,32
No,,,0.0,,0.0,37500,"L21 Spring Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L21-Spring-Street,72067237,43.181602,-90.062533,,L21 Spring Street,"Spring Green, WI",2018-10-23,37500,8,32
No,,,0.0,,0.0,45900,"L15 Sunrise Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L15-Sunrise-Drive,72002425,43.181665,-90.060642,,L15 Sunrise Drive,"Spring Green, WI",2018-10-23,59500,8,32
No,,,0.0,,0.0,166000,"L8 Sunrise Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L8-Sunrise-Drive,71993238,43.181665,-90.060642,,L8 Sunrise Drive,"Spring Green, WI",2018-10-23,166000,8,32
No,,,0.0,,0.0,55000,"L33 & L34 Spring Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L33-L34-Spring-Street,72076812,43.186164,-90.036307,,L33 & L34 Spring Street,"Spring Green, WI",2018-10-23,55000,8,32
No,,,0.0,,0.0,87900,"L45 & L46 Sunrise Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L45-L46-Sunrise-Drive,72079611,43.186164,-90.036307,,L45 & L46 Sunrise Drive,"Spring Green, WI",2018-10-23,87900,8,32
No,,,0.0,,0.0,39900,"L28-L30 Spring Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L28-L30-Spring-Street,72072440,43.181935,-90.062988,,L28-L30 Spring Street,"Spring Green, WI",2018-10-23,39900,8,32
No,,,0.0,,0.0,37900,"L20,L25 Spring Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L20L25-Spring-Street,72002427,43.182027,-90.062538,,"L20,L25 Spring Street","Spring Green, WI",2018-10-23,37900,8,32
No,,,0.0,,0.0,37500,"L37-L40 Spring Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L37-L40-Spring-Street,72079609,43.182027,-90.062538,,L37-L40 Spring Street,"Spring Green, WI",2018-10-23,37500,8,32
No,,,0.0,,0.0,38900,"L94 Westmor Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L94-Westmor-Drive,71324485,43.186265,-90.076331,,L94 Westmor Drive,"Spring Green, WI",2018-10-13,38900,8,32
No,,,0.0,,0.0,65900,"L10 Prairie Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L10-Prairie-Drive,71241044,43.186164,-90.036307,,L10 Prairie Drive,"Spring Green, WI",2018-10-13,65900,8,32
No,,,0.0,,0.0,58900,"L37,L38,L40,L42 Sommerset Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L37L38L40L42-Sommerset-Road,71317559,43.18,-90.0697,,"L37,L38,L40,L42 Sommerset Road","Spring Green, WI",2018-10-13,58900,8,32
No,,,0.0,,0.0,59900,"L11-L25 Sommerset Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L11-L25-Sommerset-Road,71241046,43.187849,-90.083487,,L11-L25 Sommerset Road,"Spring Green, WI",2018-10-13,59900,8,32
No,,,0.0,,0.0,64900,"L26,27,28,29 Sommerset Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L26272829-Sommerset-Road,71241702,43.188161,-90.07797,,"L26,27,28,29 Sommerset Road","Spring Green, WI",2018-10-13,64900,8,32
No,,,0.0,,0.0,85900,"L31,32,33 Sommerset Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L313233-Sommerset-Road,71242801,43.188161,-90.07797,,"L31,32,33 Sommerset Road","Spring Green, WI",2018-10-13,85900,8,32
No,,,0.0,,0.0,85900,"Lots 43-49 Sommerset Road, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/Lots-43-49-Sommerset-Road,71242802,43.188161,-90.07797,,Lots 43-49 Sommerset Road,"Spring Green, WI",2018-10-13,85900,8,32
No,,,0.0,,0.0,31900,"L51,52,53,54 N Westmor Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L51525354-N-Westmor-Street,71243623,43.186374,-90.077418,,"L51,52,53,54 N Westmor Street","Spring Green, WI",2018-10-13,31900,8,32
No,,,0.0,,0.0,32900,"L56,57,58 N Westmor Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L565758-N-Westmor-Street,71304709,43.180205,-90.07525,,"L56,57,58 N Westmor Street","Spring Green, WI",2018-10-13,32900,8,32
No,,,0.0,,0.0,32900,"L79,80,81-82,84 Westmor Drive, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L798081-8284-Westmor-Drive,71321688,43.184938,-90.074937,,"L79,80,81-82,84 Westmor Drive","Spring Green, WI",2018-10-13,29900,8,32
No,,,0.0,,0.0,26900,"L86,88,89 N Westmor Street, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/L868889-N-Westmor-Street,71312924,43.180205,-90.07525,,"L86,88,89 N Westmor Street","Spring Green, WI",2018-10-13,22900,8,32
No,,,0.0,,0.0,69900,"L15 Penny Lane, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/L15-Penny-Lane,53354649,42.987211,-90.130064,,L15 Penny Lane,"Dodgeville, WI",2016-06-14,69900,8,32
No,,,0.0,,0.0,84900,"L18 Penny Lane, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/L18-Penny-Lane,53354652,42.987211,-90.130064,,L18 Penny Lane,"Dodgeville, WI",2016-06-14,84900,8,32
No,,,0.0,,0.0,79900,"L17 Penny Lane, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/L17-Penny-Lane,53354650,42.987211,-90.130064,,L17 Penny Lane,"Dodgeville, WI",2016-06-14,79900,8,32
No,,,0.0,,0.0,69900,"L16 Penny Lane, Dodgeville, WI",53533,https://www.homesnap.com/WI/Dodgeville/L16-Penny-Lane,53354651,42.987211,-90.130064,,L16 Penny Lane,"Dodgeville, WI",2016-06-14,69900,8,32
No,,,0.0,,0.0,26000,"L4 Marilyn Drive, Cobb, WI",53526,https://www.homesnap.com/WI/Cobb/L4-Marilyn-Drive,53429409,42.962402,-90.33738,,L4 Marilyn Drive,"Cobb, WI",2015-04-17,26000,8,32
Yes,,,0.0,,0.0,35000,"L41 Prairie Street, Arena, WI",53503,https://www.homesnap.com/WI/Arena/L41-Prairie-Street,53264150,43.163866,-89.896952,,L41 Prairie Street,"Arena, WI",2014-12-07,20000,8,32
No,,,0.0,,0.0,39500,"0 Travis Street #1562404, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/0-Travis-Street/property/12605358,54168278,43.170167,-90.060828,,0 Travis Street #1562404,"Spring Green, WI",2009-06-17,39500,8,32
No,,,0.0,,0.0,39500,"0 Rebecca St Erik Street #1562400, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/0-Rebecca-St-Erik-Street/property/6979193,54168277,43.186164,-90.036307,,0 Rebecca St Erik Street #1562400,"Spring Green, WI",2009-06-17,36500,8,32
No,,,0.0,,0.0,45000,"0 Rebecca Street #1562406, Spring Green, WI",53588,https://www.homesnap.com/WI/Spring-Green/0-Rebecca-Street/property/6979195,54168279,43.168351,-90.060831,,0 Rebecca Street #1562406,"Spring Green, WI",2009-06-17,45000,8,32
