contingent,units,beds,baths,sqft,rent,list_price,address,zip,urls,listings,lats,longs,year_built,street_address,city_state,list_date,original_price,propertyType,propertyType2
No,,3.0,2.5,2339.0,0.0,845000,"N4560 Park Road, Cambridge, WI",53523,https://www.homesnap.com/WI/Cambridge/N4560-Park-Road,97822634,43.009895,-88.999535,2020.0,N4560 Park Road,"Cambridge, WI",2020-11-18,845000,1,1
No,,3.0,1.0,1928.0,0.0,180000,"504 W Wilson Street, Palmyra, WI",53156,https://www.homesnap.com/WI/Palmyra/504-W-Wilson-Street,97753145,42.875161,-88.587336,1901.0,504 W Wilson Street,"Palmyra, WI",2020-11-16,180000,1,1
No,,3.0,2.0,1774.0,0.0,375000,"108 Radloff Street, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/108-Radloff-Street,97752814,42.904206,-88.841944,2020.0,108 Radloff Street,"Fort Atkinson, WI",2020-11-14,375000,1,1
No,,3.0,1.0,2631.0,0.0,465000,"N7065 Old 26 Road, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/N7065-Old-26-Road,97703398,43.101571,-88.756808,1900.0,N7065 Old 26 Road,"Watertown, WI",2020-11-13,465000,1,1
No,,4.0,3.0,3143.0,0.0,419000,"W5838 Arbor Road, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/W5838-Arbor-Road,97752812,42.899697,-88.822927,1993.0,W5838 Arbor Road,"Fort Atkinson, WI",2020-11-13,419000,1,1
No,,,0.0,,0.0,500000,"0 Old 26, Koshkonong, WI",53538,https://www.homesnap.com/WI/Koshkonong/0-Old-26,97721909,42.869516,-88.894431,,0 Old 26,"Koshkonong, WI",2020-11-11,500000,8,32
Yes,,3.0,1.0,1680.0,0.0,225000,"426 E Lake Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/426-E-Lake-Street,97622361,43.078676,-88.905991,1910.0,426 E Lake Street,"Lake Mills, WI",2020-11-09,235000,1,1
No,,,0.0,,0.0,274900,"Lt0 County Road N, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/Lt0-County-Road-N,96836808,43.006075,-88.80723,,Lt0 County Road N,"Jefferson, WI",2020-11-01,274900,8,32
Yes,,4.0,2.5,2124.0,0.0,270000,"1211 Hickory Drive, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/1211-Hickory-Drive,96726993,42.991607,-88.821516,1973.0,1211 Hickory Drive,"Jefferson, WI",2020-10-27,270000,1,1
Yes,,4.0,1.5,2445.0,0.0,269900,"125 E Woolcock Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/125-E-Woolcock-Street,96721752,43.010501,-88.806,1926.0,125 E Woolcock Street,"Jefferson, WI",2020-10-27,269900,1,1
Yes,,4.0,1.5,1442.0,0.0,287000,"725 S Main Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/725-S-Main-Street,96558654,43.069409,-88.914213,1925.0,725 S Main Street,"Lake Mills, WI",2020-10-19,297500000,1,1
Yes,,3.0,1.5,2100.0,0.0,199000,"313 S 4th Street, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/313-S-4th-Street,96528820,43.19184,-88.721369,1915.0,313 S 4th Street,"Watertown, WI",2020-10-15,209900,1,1
No,,6.0,5.0,3504.0,0.0,329900,"N5163 Harvey Road, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/N5163-Harvey-Road,96463329,43.031619,-88.877148,1880.0,N5163 Harvey Road,"Jefferson, WI",2020-10-14,350000,1,1
Yes,2.0,3.0,2.0,1434.0,1050.0,139900,"601 W Racine Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/601-W-Racine-Street,96483537,43.00524,-88.795129,1935.0,601 W Racine Street,"Jefferson, WI",2020-10-14,139900,1,16
No,,,0.0,,0.0,399000,"W7501 N Shore Road, Lake Koshkonong, WI",53538,https://www.homesnap.com/WI/Lake-Koshkonong/W7501-N-Shore-Road,96510854,42.914907,-88.900417,,W7501 N Shore Road,"Lake Koshkonong, WI",2020-10-14,399000,8,32
No,,3.0,2.0,1300.0,0.0,300000,"N357 Pottawatomi Trail, Milton, WI",53563,https://www.homesnap.com/WI/Milton/N357-Pottawatomi-Trail,96384550,42.855514,-88.94175,1992.0,N357 Pottawatomi Trail,"Milton, WI",2020-10-09,340000,1,1
No,,3.0,1.5,1210.0,0.0,425000,"W8042 County Road B, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/W8042-County-Road-B,96353481,43.096776,-88.929394,1970.0,W8042 County Road B,"Lake Mills, WI",2020-10-08,425000,8,64
No,,,0.0,,0.0,45000,"870 Leah Court, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/870-Leah-Court/listing/96314750,96314750,43.017494,-88.810847,,870 Leah Court,"Jefferson, WI",2020-10-05,45000,8,32
No,,,0.0,,0.0,625000,"0 County Road P, Helenville, WI",53137,https://www.homesnap.com/WI/Helenville/0-County-Road-P,96300607,43.026609,-88.652457,,0 County Road P,"Helenville, WI",2020-10-04,625000,8,32
Yes,,4.0,1.5,2033.0,0.0,285000,"214 N Ferry Drive, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/214-N-Ferry-Drive,95768591,43.08141,-88.917747,1880.0,214 N Ferry Drive,"Lake Mills, WI",2020-10-03,285000,1,1
Yes,2.0,2.0,1.0,1100.0,700.0,175000,"113 William Street, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/113-William-Street,95152911,43.181769,-88.727913,1972.0,113 William Street,"Watertown, WI",2020-09-30,175000,1,16
No,,4.0,2.5,2246.0,0.0,524999,"W1789 Froelich Road, Sullivan, WI",53178,https://www.homesnap.com/WI/Sullivan/W1789-Froelich-Road,94999723,42.990435,-88.625212,1974.0,W1789 Froelich Road,"Sullivan, WI",2020-09-29,524999,1,1
No,,3.0,3.5,5406.0,0.0,799900,"W6383 Hackbarth Road, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/W6383-Hackbarth-Road,94925594,42.901828,-88.850459,2004.0,W6383 Hackbarth Road,"Fort Atkinson, WI",2020-09-25,799900,1,1
Yes,,4.0,3.5,4700.0,0.0,619000,"N883 Fairway Drive, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/N883-Fairway-Drive,94812196,42.874301,-88.899461,2007.0,N883 Fairway Drive,"Fort Atkinson, WI",2020-09-21,619000,1,1
No,,,0.0,11638.0,0.0,460000,"W1914 Main Street, Sullivan, WI",53178,https://www.homesnap.com/WI/Sullivan/W1914-Main-Street,94824964,42.980099,-88.630745,1900.0,W1914 Main Street,"Sullivan, WI",2020-09-20,489000,8,128
No,,3.0,2.0,1800.0,0.0,215000,"N6430 S Farmington Road #N643, Helenville, WI",53137,https://www.homesnap.com/WI/Helenville/N6430-S-Farmington-Road/property/16239708,94765869,43.07534,-88.672057,1900.0,N6430 S Farmington Road #N643,"Helenville, WI",2020-09-17,225000,1,1
No,,3.0,2.0,1706.0,0.0,319500,"320 Beech Road, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/320-Beech-Road,94738292,43.186306,-88.970712,2020.0,320 Beech Road,"Waterloo, WI",2020-09-17,319500,1,1
Yes,,3.0,2.0,2862.0,0.0,249900,"734 Cherokee Path, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/734-Cherokee-Path/property/600029723925,94660614,43.088589,-88.903671,2007.0,734 Cherokee Path,"Lake Mills, WI",2020-09-14,269900,4,4
No,,,0.0,,0.0,39900,"Lt0 N Shore Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/Lt0-N-Shore-Road,95038861,43.100746,-88.924218,,Lt0 N Shore Road,"Lake Mills, WI",2020-09-11,49900,8,32
Yes,,,0.0,,0.0,39900,"Lot N Shore Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/Lot-N-Shore-Road,94604276,43.100746,-88.924218,,Lot N Shore Road,"Lake Mills, WI",2020-09-11,49900,8,32
Yes,,4.0,3.0,2986.0,0.0,925000,"N6872 Echo Bay Lane, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/N6872-Echo-Bay-Lane,94404444,43.093519,-88.936267,1989.0,N6872 Echo Bay Lane,"Lake Mills, WI",2020-09-02,925000,1,1
No,,3.0,2.0,1706.0,0.0,356300,"1075 Bluegrass Trail, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/1075-Bluegrass-Trail,94368052,43.195914,-88.983629,2021.0,1075 Bluegrass Trail,"Waterloo, WI",2020-09-02,356300,1,1
No,3.0,3.0,0.0,0.0,0.0,209900,"301 S 2nd Street, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/301-S-2nd-Street,94348270,43.1925,-88.72314,1926.0,301 S 2nd Street,"Watertown, WI",2020-09-01,209900,1,16
No,,,0.0,,0.0,74000,"L-3 County Road K, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L-3-County-Road-K,94229435,42.899375,-88.828194,,L-3 County Road K,"Fort Atkinson, WI",2020-08-25,74000,8,32
No,,,0.0,,0.0,74000,"L-4 County Road K, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L-4-County-Road-K,94229436,42.898786,-88.828183,,L-4 County Road K,"Fort Atkinson, WI",2020-08-25,74000,8,32
No,,3.0,2.0,1556.0,0.0,749900,"N6488 Shorewood Hills Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/N6488-Shorewood-Hills-Road,94091235,43.08063,-88.944943,1960.0,N6488 Shorewood Hills Road,"Lake Mills, WI",2020-08-21,749900,1,1
No,,,0.0,,0.0,175000,"139 W Garland Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/139-W-Garland-Street,94041355,42.993932,-88.808721,1969.0,139 W Garland Street,"Jefferson, WI",2020-08-19,175000,8,128
No,,6.0,1.5,2390.0,0.0,124900,"W3833 Jefferson Street, Sullivan, WI",53178,https://www.homesnap.com/WI/Sullivan/W3833-Jefferson-Street,94030700,42.979101,-88.631334,1928.0,W3833 Jefferson Street,"Sullivan, WI",2020-08-19,149900,1,1
No,,2.0,2.0,1543.0,0.0,259900,"1509 Lena Lane, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/1509-Lena-Lane,94018190,42.905262,-88.829438,2020.0,1509 Lena Lane,"Fort Atkinson, WI",2020-08-17,259900,8,8
No,,2.0,2.0,1543.0,0.0,259900,"1511 Lena Lane, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/1511-Lena-Lane,94004026,42.905085,-88.829669,2020.0,1511 Lena Lane,"Fort Atkinson, WI",2020-08-17,259900,8,8
No,,2.0,1.5,1555.0,0.0,385000,"W9361 Bluff Lane #2, Cambridge, WI",53523,https://www.homesnap.com/WI/Cambridge/W9361-Bluff-Lane/property/16074838,93994731,43.0101,-88.9952,1992.0,W9361 Bluff Lane #2,"Cambridge, WI",2020-08-17,385000,1,1
No,,3.0,2.0,1500.0,0.0,289900,"1101 Bluegrass Trail, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/1101-Bluegrass-Trail,93996136,43.196375,-88.983694,2021.0,1101 Bluegrass Trail,"Waterloo, WI",2020-08-13,289900,1,1
No,,,0.0,,0.0,1125000,"Lt9 Korth Highlands Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/Lt9-Korth-Highlands-Road,93802586,43.07134,-88.941043,,Lt9 Korth Highlands Road,"Lake Mills, WI",2020-08-07,1125000,8,32
No,,,0.0,,0.0,1125000,"Lt 9 Korth Highlands Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/Lt-9-Korth-Highlands-Road,93787649,43.07134,-88.941043,,Lt 9 Korth Highlands Road,"Lake Mills, WI",2020-08-07,1125000,8,32
No,,,0.0,,0.0,219900,"19 Ac Lake Drive, Lake Koshkonong, WI",53534,https://www.homesnap.com/WI/Lake-Koshkonong/19-Ac-Lake-Drive,93795360,42.877988,-89.005209,,19 Ac Lake Drive,"Lake Koshkonong, WI",2020-08-07,219900,8,32
No,,,0.0,,0.0,149900,"Lt1 N High Street, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/Lt1-N-High-Street,94017851,42.942031,-88.827756,,Lt1 N High Street,"Fort Atkinson, WI",2020-07-23,149900,8,32
No,,,0.0,,0.0,59000,"631-635 Owen Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/631-635-Owen-Street,93394532,43.082392,-88.899723,,631-635 Owen Street,"Lake Mills, WI",2020-07-21,59000,8,32
No,,,0.0,,0.0,244900,"Lt2 Kroghville Road, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/Lt2-Kroghville-Road,95038876,43.087518,-88.98285,,Lt2 Kroghville Road,"Waterloo, WI",2020-07-20,244900,8,32
Yes,,2.0,1.0,1224.0,0.0,234900,"N6638 Kroghville Road, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/N6638-Kroghville-Road,93381295,43.084591,-88.981433,1909.0,N6638 Kroghville Road,"Waterloo, WI",2020-07-20,249900,1,1
No,,,0.0,,0.0,47500,"Lt1 Brewster Drive, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/Lt1-Brewster-Drive,93406165,43.0808,-88.9086,,Lt1 Brewster Drive,"Lake Mills, WI",2020-07-20,48500,8,32
No,,,0.0,,0.0,244900,"Lt 2 Kroghville Road, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/Lt-2-Kroghville-Road,93387003,43.087337,-88.982839,,Lt 2 Kroghville Road,"Waterloo, WI",2020-07-20,244900,8,32
Yes,,,0.0,,0.0,43500,"Lt 3 Brewster Drive, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/Lt-3-Brewster-Drive,93406166,43.080977,-88.890392,,Lt 3 Brewster Drive,"Lake Mills, WI",2020-07-20,44500,8,32
Yes,,3.0,2.5,3082.0,0.0,599000,"N1422 U S 12, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/N1422-U-S-12,93380400,42.891903,-88.812261,1988.0,N1422 U S 12,"Fort Atkinson, WI",2020-07-19,599000,1,1
Yes,,,0.0,,0.0,264900,"Lt2 Fremont, Whitewater, WI",53190,https://www.homesnap.com/WI/Whitewater/Lt2-Fremont,93349867,42.861546,-88.739223,,Lt2 Fremont,"Whitewater, WI",2020-07-18,269900,8,32
No,,,0.0,,0.0,94900,"Lt8 Pleasant Heights Circle, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/Lt8-Pleasant-Heights-Circle,93308254,43.12338,-88.721653,,Lt8 Pleasant Heights Circle,"Watertown, WI",2020-07-16,94900,8,32
No,,,0.0,,0.0,49900,"Lt2 Pleasant Heights Circle, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/Lt2-Pleasant-Heights-Circle,93306827,43.12338,-88.721653,,Lt2 Pleasant Heights Circle,"Watertown, WI",2020-07-16,49900,8,32
No,,,0.0,,0.0,45000,"401 Prairie Court, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/401-Prairie-Court,93269181,43.178954,-88.697768,,401 Prairie Court,"Watertown, WI",2020-07-15,45000,8,32
Yes,,3.0,3.0,2422.0,0.0,489500,"N6285 Stonewood Drive, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/N6285-Stonewood-Drive,93188787,43.069735,-88.659602,1988.0,N6285 Stonewood Drive,"Watertown, WI",2020-07-10,524900,1,1
No,,,0.0,,0.0,292000,"Lot 1 Clarkson Road, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/Lot-1-Clarkson-Road,93225739,43.197847,-88.990729,,Lot 1 Clarkson Road,"Waterloo, WI",2020-07-10,292000,8,32
No,,0.0,0.0,5800.0,0.0,349900,"1517 Doctors Court, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/1517-Doctors-Court,93158948,43.191589,-88.70307,1969.0,1517 Doctors Court,"Watertown, WI",2020-07-09,349900,8,8
No,3.0,4.0,0.0,0.0,1800.0,164000,"509 S 5th Street, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/509-S-5th-Street,93074033,43.190308,-88.72072,1890.0,509 S 5th Street,"Watertown, WI",2020-07-03,179900,1,16
No,,1.0,1.0,272.0,0.0,12000,"38 Sandy Beach Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/38-Sandy-Beach-Road,93023718,43.064765,-88.913867,1987.0,38 Sandy Beach Road,"Lake Mills, WI",2020-07-01,12000,8,64
No,,,0.0,,0.0,55900,"Lt32 Windsor Terrace, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/Lt32-Windsor-Terrace,88882269,42.999,-88.8014,,Lt32 Windsor Terrace,"Jefferson, WI",2020-06-29,69900,8,32
Yes,,5.0,6.0,6332.0,0.0,899000,"N3971 County Road D, Helenville, WI",53137,https://www.homesnap.com/WI/Helenville/N3971-County-Road-D,92942456,42.983743,-88.691214,1998.0,N3971 County Road D,"Helenville, WI",2020-06-29,899000,1,1
No,,,0.0,,0.0,89900,"L2 County Road E # LT3, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/L2-County-Road-E/property/16310747,95038846,43.176226,-88.698272,,L2 County Road E # LT3,"Watertown, WI",2020-06-28,89900,8,32
No,,,0.0,,0.0,199900,"W6681 N Wollin Road, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/W6681-N-Wollin-Road,88883403,43.109784,-88.862678,,W6681 N Wollin Road,"Johnson Creek, WI",2020-06-26,249900,8,32
No,,,0.0,,0.0,980000,"100 E Junction Road, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/100-E-Junction-Road,94017850,43.031861,-88.777227,,100 E Junction Road,"Jefferson, WI",2020-06-24,980000,8,32
No,,,0.0,,0.0,199000,"Lt0 Us Highway 12, Koshkonong, WI",53538,https://www.homesnap.com/WI/Koshkonong/Lt0-Us-Highway-12,88883183,42.9226,-88.8515,,Lt0 Us Highway 12,"Koshkonong, WI",2020-06-23,199000,8,32
No,,,0.0,,0.0,279000,"Lt1 County Road K, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/Lt1-County-Road-K,92288461,42.9229,-88.8508,,Lt1 County Road K,"Fort Atkinson, WI",2020-06-23,279000,8,32
Yes,2.0,,0.0,5500.0,0.0,280000,"968 Mulberry Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/968-Mulberry-Street,92813424,43.086168,-88.899652,1955.0,968 Mulberry Street,"Lake Mills, WI",2020-06-23,280000,8,128
No,,,0.0,,0.0,89900,"L2, L3 County Road E, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/L2-L3-County-Road-E,92744838,43.175758,-88.697522,,"L2, L3 County Road E","Watertown, WI",2020-06-19,89900,8,32
Yes,2.0,,0.0,8036.0,0.0,179900,"143 Portland Road, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/143-Portland-Road,92719775,43.185226,-88.981197,1973.0,143 Portland Road,"Waterloo, WI",2020-06-15,199000,8,128
No,,,0.0,3938.0,0.0,269900,"111 S Main Street #113, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/111-S-Main-Street/property/14917157,88882502,43.079373,-88.913084,1991.0,111 S Main Street #113,"Lake Mills, WI",2020-06-12,325000,8,128
Yes,,3.0,2.0,3789.0,0.0,255000,"410 Lum Avenue, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/410-Lum-Avenue,92544517,43.187703,-88.989113,1890.0,410 Lum Avenue,"Waterloo, WI",2020-06-11,270000,1,1
No,,,0.0,39758.0,0.0,2499900,"305 Milwaukee Street, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/305-Milwaukee-Street,92700068,43.074016,-88.769898,1964.0,305 Milwaukee Street,"Johnson Creek, WI",2020-06-10,2499900,8,128
No,,2.0,1.0,1164.0,0.0,325000,"806 N Main Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/806-N-Main-Street,92384294,43.088941,-88.909063,1956.0,806 N Main Street,"Lake Mills, WI",2020-06-10,325000,1,1
No,,,0.0,,0.0,69900,"Lt1 Portland Road, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/Lt1-Portland-Road,92487407,43.1829,-88.9802,,Lt1 Portland Road,"Waterloo, WI",2020-06-10,69900,8,32
No,,,0.0,15000.0,0.0,599000,"511 E Racine Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/511-E-Racine-Street,88883373,43.005374,-88.797404,1977.0,511 E Racine Street,"Jefferson, WI",2020-06-09,630000,8,128
No,,,0.0,,0.0,69900,"Outlot 1 Portland Road, Waterloo, WI",59594,https://www.homesnap.com/WI/Waterloo/Outlot-1-Portland-Road,92477929,43.194114,-88.974192,,Outlot 1 Portland Road,"Waterloo, WI",2020-06-08,69900,8,32
No,4.0,3.0,0.0,0.0,0.0,285000,"504 Clyman Street, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/504-Clyman-Street,92489802,43.187198,-88.721413,,504 Clyman Street,"Watertown, WI",2020-06-08,285000,1,16
No,,,0.0,2312.0,0.0,179000,"401 Grove Street # 148, Sullivan, WI",53178,https://www.homesnap.com/WI/Sullivan/401-Grove-Street/property/14972866,88882984,43.013562,-88.58801,1920.0,401 Grove Street # 148,"Sullivan, WI",2020-06-05,190000,8,128
No,,,0.0,,0.0,1450000,"Lt0 Remmel Drive # 18.648, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/Lt0-Remmel-Drive/property/14972986,88882210,43.088076,-88.788678,,Lt0 Remmel Drive # 18.648,"Johnson Creek, WI",2020-06-02,1450000,8,32
No,,,0.0,,0.0,299900,"LT0 County Road V, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/LT0-County-Road-V,92384280,43.087388,-88.896613,,LT0 County Road V,"Lake Mills, WI",2020-06-01,299900,8,32
No,,,0.0,,0.0,279000,"Lt1 County Road K, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/Lt1-County-Road-K/listing/92312952,92312952,42.9229,-88.8508,,Lt1 County Road K,"Fort Atkinson, WI",2020-05-28,279000,8,32
No,,,0.0,,0.0,1100000,"Lt0 Remmel Drive #7.8, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/Lt0-Remmel-Drive/property/6787171,88882227,43.088076,-88.788678,,Lt0 Remmel Drive #7.8,"Johnson Creek, WI",2020-05-21,1100000,8,32
No,1.0,,0.0,1164.0,0.0,325000,"806 N Main Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/806-N-Main-Street/listing/92096077,92096077,43.088941,-88.909063,1956.0,806 N Main Street,"Lake Mills, WI",2020-05-21,325000,8,128
No,1.0,,0.0,,0.0,2499900,"305 Milwaukee Street, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/305-Milwaukee-Street/listing/92128057,92128057,43.074016,-88.769898,1964.0,305 Milwaukee Street,"Johnson Creek, WI",2020-05-21,2499900,8,128
Yes,,,0.0,,0.0,299900,"LT0 County Road V, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/LT0-County-Road-V/listing/91496759,91496759,43.087388,-88.896613,,LT0 County Road V,"Lake Mills, WI",2020-05-13,299900,8,32
No,,,0.0,,0.0,223300,"Lt7B Prospect Drive, Whitewater, WI",53190,https://www.homesnap.com/WI/Whitewater/Lt7B-Prospect-Drive,91082327,42.844789,-88.712706,,Lt7B Prospect Drive,"Whitewater, WI",2020-05-01,223300,8,32
No,,,0.0,,0.0,162400,"Lt 5B Endeavor Drive, Whitewater, WI",53190,https://www.homesnap.com/WI/Whitewater/Lt-5B-Endeavor-Drive,91094960,42.843889,-88.711053,,Lt 5B Endeavor Drive,"Whitewater, WI",2020-05-01,162400,8,32
No,,,0.0,,0.0,39900,"Lt2 W Pine Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/Lt2-W-Pine-Street,91104313,43.087924,-88.912756,,Lt2 W Pine Street,"Lake Mills, WI",2020-05-01,39900,8,32
No,,,0.0,,0.0,495900,"Lt9B Enterprise Boulevard, Whitewater, WI",53190,https://www.homesnap.com/WI/Whitewater/Lt9B-Enterprise-Boulevard,91108111,42.848271,-88.715615,,Lt9B Enterprise Boulevard,"Whitewater, WI",2020-05-01,495900,8,32
No,,,0.0,,0.0,432100,"Lt8B Prospect Drive, Whitewater, WI",53190,https://www.homesnap.com/WI/Whitewater/Lt8B-Prospect-Drive,91108110,42.844789,-88.712706,,Lt8B Prospect Drive,"Whitewater, WI",2020-05-01,432100,8,32
No,,,0.0,,0.0,499000,"0 County Road P, Helenville, WI",53137,https://www.homesnap.com/WI/Helenville/0-County-Road-P/listing/91115307,91115307,43.026609,-88.652457,,0 County Road P,"Helenville, WI",2020-05-01,499000,8,32
No,,,0.0,,0.0,425000,"0 County Road P, Helenville, WI",53137,https://www.homesnap.com/WI/Helenville/0-County-Road-P,91115306,43.026609,-88.652457,,0 County Road P,"Helenville, WI",2020-05-01,425000,8,32
Yes,,,0.0,,0.0,58900,"L36 Bridle Path, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/L36-Bridle-Path,90998038,43.09144,-88.93973,,L36 Bridle Path,"Lake Mills, WI",2020-04-29,58900,8,32
No,,3.0,3.0,4124.0,0.0,564900,"W7534 Gallup Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/W7534-Gallup-Road,88883455,43.100772,-88.903491,1995.0,W7534 Gallup Road,"Lake Mills, WI",2020-04-28,575000,1,1
No,,,0.0,,0.0,119900,"116/120 N Copeland Avenue, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/116-120-N-Copeland-Avenue,90911117,43.005957,-88.811792,,116/120 N Copeland Avenue,"Jefferson, WI",2020-04-23,119900,8,32
No,,,0.0,,0.0,275000,"113 Depot Street, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/113-Depot-Street,90304418,43.076476,-88.775343,1992.0,113 Depot Street,"Johnson Creek, WI",2020-03-30,295000,8,128
No,,,0.0,,0.0,499900,"W5370 Urban Drive, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/W5370-Urban-Drive,89871865,43.058458,-88.800535,,W5370 Urban Drive,"Johnson Creek, WI",2020-03-18,499900,8,128
No,,,0.0,,0.0,189900,"221 S Main Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/221-S-Main-Street,94017483,43.003906,-88.807707,1900.0,221 S Main Street,"Jefferson, WI",2020-03-18,189900,8,128
No,,,0.0,,0.0,349900,"0 Airport Road #LOT 1 1514592, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/0-Airport-Road/property/16145603,88882931,43.15264,-88.729496,,0 Airport Road #LOT 1 1514592,"Watertown, WI",2020-03-04,349900,8,32
No,,,0.0,,0.0,224900,"Lt0 Ziebell Road, Aztalan, WI",53549,https://www.homesnap.com/WI/Aztalan/Lt0-Ziebell-Road,88955576,42.999,-88.8014,,Lt0 Ziebell Road,"Aztalan, WI",2020-03-02,224900,8,32
No,,,0.0,,0.0,224900,"5.249 AC Ziebell Road, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/5249-AC-Ziebell-Road,88934386,43.059422,-88.836119,,5.249 AC Ziebell Road,"Jefferson, WI",2020-02-28,224900,8,32
